-3.1077,4.3171,0.7174,0.6966
-3.1092,4.3815,0.7159,0.6982
-3.11,4.4424,0.7134,0.7008
-3.1122,4.4982,0.7104,0.7038
-3.1144,4.5649,0.7096,0.7046
-3.1158,4.6195,0.7104,0.7038
-3.1196,4.6828,0.7154,0.6987
-3.1207,4.7485,0.7182,0.6958
-3.1222,4.8015,0.7159,0.6982
-3.1246,4.8567,0.7137,0.7004
-3.1278,4.9201,0.7135,0.7006
-3.1287,4.9822,0.7142,0.6999
-3.1312,5.0362,0.716,0.6981
-3.1344,5.1028,0.7209,0.693
-3.1348,5.1634,0.7216,0.6923
-3.1364,5.208,0.7209,0.693
-3.1402,5.2677,0.7197,0.6943
-3.1452,5.337,0.7192,0.6948
-3.1476,5.3977,0.7197,0.6943
-3.1492,5.4486,0.7216,0.6923
-3.1497,5.5074,0.7272,0.6864
-3.1525,5.5604,0.7269,0.6867
-3.1556,5.6266,0.7249,0.6888
-3.1599,5.6932,0.7224,0.6915
-3.1623,5.7443,0.7218,0.6921
-3.1651,5.8038,0.7227,0.6912
-3.1685,5.8581,0.7277,0.6859
-3.172,5.9237,0.7302,0.6833
-3.175,5.9863,0.7295,0.684
-3.1797,6.0472,0.7275,0.6861
-3.1834,6.1037,0.7255,0.6882
-3.1874,6.163,0.7252,0.6886
-3.192,6.2205,0.7267,0.6869
-3.1968,6.2868,0.7287,0.6848
-3.1986,6.3499,0.7307,0.6827
-3.2022,6.4035,0.7294,0.6841
-3.2073,6.463,0.7263,0.6874
-3.2111,6.5218,0.7247,0.689
-3.2151,6.5753,0.7255,0.6882
-3.2187,6.6259,0.7272,0.6864
-3.2242,6.6913,0.7329,0.6803
-3.2279,6.7467,0.7338,0.6794
-3.2317,6.8059,0.7327,0.6806
-3.2372,6.8566,0.7306,0.6828
-3.241,6.9266,0.7286,0.6849
-3.2457,6.988,0.7282,0.6854
-3.2506,7.0455,0.7299,0.6836
-3.2541,7.0993,0.7337,0.6795
-3.2572,7.1524,0.7335,0.6796
-3.2619,7.217,0.7317,0.6817
-3.2675,7.2754,0.7292,0.6843
-3.2723,7.3357,0.729,0.6845
-3.2749,7.3949,0.7294,0.6841
-3.2803,7.4622,0.7332,0.6801
-3.2855,7.5217,0.7352,0.6778
-3.289,7.574,0.7335,0.6797
-3.2951,7.6366,0.7314,0.6819
-3.3001,7.6978,0.7284,0.6852
-3.3032,7.7555,0.7267,0.6869
-3.3076,7.8221,0.7275,0.6861
-3.3147,7.8735,0.7327,0.6806
-3.3188,7.9396,0.7363,0.6766
-3.3209,7.9982,0.7345,0.6786
-3.3257,8.0568,0.7327,0.6805
-3.3326,8.1345,0.732,0.6813
-3.3372,8.1874,0.7315,0.6819
-3.3428,8.2387,0.7339,0.6792
-3.3489,8.3014,0.7384,0.6743
-3.3548,8.3565,0.7392,0.6735
-3.3589,8.4092,0.7378,0.675
-3.3656,8.4843,0.7343,0.6788
-3.3707,8.5384,0.7331,0.6801
-3.376,8.603,0.7335,0.6796
-3.3808,8.6552,0.7357,0.6773
-3.3859,8.7161,0.7396,0.6731
-3.3896,8.768,0.7391,0.6736
-3.397,8.8332,0.736,0.677
-3.4012,8.887,0.7344,0.6788
-3.4076,8.9474,0.734,0.6791
-3.4135,9.0124,0.7342,0.6789
-3.4188,9.0645,0.7376,0.6753
-3.4252,9.1306,0.744,0.6681
-3.4311,9.1847,0.7446,0.6675
-3.4382,9.2449,0.7423,0.67
-3.4443,9.3055,0.7398,0.6729
-3.4508,9.3642,0.7392,0.6734
-3.4572,9.4234,0.7404,0.6722
-3.4646,9.488,0.7437,0.6685
-3.4708,9.5418,0.7467,0.6652
-3.4773,9.5993,0.7455,0.6666
-3.484,9.6605,0.7441,0.6681
-3.4915,9.73,0.7416,0.6708
-3.4977,9.7816,0.7412,0.6712
-3.5049,9.8412,0.7418,0.6706
-3.5126,9.9054,0.7439,0.6683
-3.5181,9.9646,0.7475,0.6642
-3.5243,10.0254,0.7468,0.665
-3.5296,10.0791,0.7454,0.6666
-3.5374,10.1344,0.7434,0.6689
-3.5452,10.1944,0.7432,0.6691
-3.5511,10.253,0.7433,0.6689
-3.5583,10.3126,0.748,0.6637
-3.5639,10.3721,0.7489,0.6627
-3.5724,10.4362,0.7458,0.6662
-3.5789,10.4895,0.7444,0.6677
-3.5859,10.5444,0.7425,0.6699
-3.5919,10.5978,0.7422,0.6701
-3.5997,10.6569,0.7449,0.6671
-3.6036,10.6792,0.7346,0.6785
-3.607,10.6861,0.7023,0.7119
-3.6084,10.6879,0.6668,0.7453
-3.6094,10.6852,0.6265,0.7794
-3.6137,10.688,0.5831,0.8124
-3.6165,10.6906,0.5381,0.8429
-3.6247,10.6809,0.4927,0.8702
-3.6283,10.6767,0.4446,0.8957
-3.6283,10.6788,0.4076,0.9132
-3.6346,10.6772,0.3792,0.9253
-3.6349,10.6762,0.3587,0.9334
-3.6296,10.6683,0.3487,0.9372
-3.6132,10.6663,0.3262,0.9452
-3.586,10.6582,0.2971,0.9547
-3.5763,10.6525,0.2773,0.9608
-3.5893,10.6359,0.2559,0.9667
-3.5947,10.6075,0.2298,0.9732
-3.6036,10.6002,0.1917,0.9814
-3.5992,10.5972,0.1649,0.9862
-3.595,10.5955,0.1165,0.9931
-3.5997,10.5899,0.0548,0.9985
-3.6028,10.5838,0.0035,1.0
-3.6102,10.5809,-0.0459,0.9989
-3.5967,10.5818,-0.1064,0.9943
-3.587,10.5809,-0.1491,0.9888
-3.5825,10.5808,-0.1949,0.9808
-3.5633,10.523,-0.2242,0.9745
-3.5484,10.4781,-0.2425,0.9702
360
